reviewId,content,score
f8c3b54b-563d-4388-b87d-8f111680c35b,Worst experience with ads and now we are unable to play the song of our wish also... Worst,1
a89eab73-8951-4cd9-b520-ebab3f8d5d76,Nce,5
1e851876-75ed-493e-bc58-8c88014e1d12,"Very helpful, kind and quick to respond if there are issues with the app.",1
2acda57e-6b7b-4661-bcd9-dae547155780,👍Good,5
0f6b0c23-19bc-4399-bb01-523b010bd87a,it keeps adding things to my playlist and just gives us 6 skips,1
cb9a8694-f062-4410-a5b4-fc8fefe17efb,"Drops bluetooth connection so frequently. Other apps on my phone don't have this problem. Annoying, despite numerous restarting this S24+. The same happened on S23+",3
ae640d31-c718-4767-80f5-dfe32fd8c98d,It's good,5
219c271a-2975-4607-ac1e-f7b1b112bcc6,All song search site amazing 👏,5
2a1d62c8-6382-403c-880e-2d3d55ca12d1,"Spotify was better before this update, now it became worse Spotify is becoming worse after each and every update What are you doing this all Spotify??",1
c9b94dff-4927-4b9f-a4ec-13f6d80f4d42,Worst app 😑 😑,1
e035af38-a424-4d66-8a13-377b2faca3b9,Super,5
32e25c26-e2aa-4318-a881-d238599d3afb,"the music is fine and all, but the fact there's so many ads. ""get 30 minutes of uninterrupted music"", then it gives you an ad after 2 or 3 songs. and THEN it'll give you multiple ads in a row. it's annoying",3
94d2aa32-3051-48f7-bded-9c750dbc0c78,Worst app ever most shittiest app for free Indian users,1
2ddf47ac-5ea8-4bce-bf8b-06347df06152,Why i can not forward song? To listen specific part?Is this new update?,1
1e26d4ae-7b4f-403c-ae88-9f31575e9aad,The most worst app I've ever seen. It sucks. 😶 I'm so disappointed. There's nothing I can write about it 😶😶😶😶😶😶😶,1
9d8784ba-a29b-457e-8660-bdf8b226f622,I had been listening to music on spotify for 3 years before this but now I've been started to get irritated by this app since premium update came out.,1
ec901182-db51-413c-bddf-9e3c7e2a7cb6,Worst music app,1
70761a35-7575-440a-b28a-edfb1c0ab151,At stating I loved it but now so much adds are coming I am getting irritating with those,1
b856c581-74c8-4752-a585-bf10b4a59e64,Should be much more less ads... and that with 30 minutes without breaks just a lie.. idk how many times I got ads after the message nonstop music,3
ff9b0692-f085-4dd1-992a-4d90acd9c298,Bored add,1
5ae759a4-391e-40c5-94ed-db62a43eee3d,I love it so goodddddddďdddddddddddddddddďdddddddddddd,5
5d21e590-2bf0-4b31-a3e5-92b6e4e753c2,"Very very bad app. Worst I would recommend everyone to download Amazon music and get prime. You will get everything including prime video, prime customer and prime music. I have done it. Since I'm 19 so my prime got in 750 only in a year.",1
1f5a976d-e876-4db5-8da3-f17382fdc2b1,Too many ads,1
4250f82f-d609-4419-a8b8-c2900888ec48,🎧🎵-- 🔊👍,5
cfe19c32-71e2-4a78-af44-f375f1f41fc9,The new update is absolutely worst. 15.02.24 Still worst.,1
883b90c1-a33d-49c0-b279-3aeb0c137e84,Hehe,5
dc4d5441-f894-4da6-8022-e60352ee6fc1,"wont let you play songs without premium , screw you spotify",2
33e5e933-9f77-438b-b559-dd9ee82a4370,Youtube music is better,1
100c44c4-044f-48d5-8ce4-7fac4e8ca00d,Great app but why my songs aren't playing automatically anymore? Everytime the next song has to play it pauses and I have to press play?,5
a1353200-d7d6-497f-a8c4-866f506fa2d7,Gud,3
720d2330-d837-4699-bbdd-ba295c05f802,Best experience 😊😊😊,5
746f4bd3-09b3-4138-94a6-39c1ccce3071,Good,3
4c4fa56c-822b-4343-8ba8-489dc7510c4d,"Please upload lyrics of all songs . Many songs display "" couldn't load lyrics for this song "" .",1
b5cb1b63-8e13-4f31-9d27-0e6cc64ca81b,Ok Nighttime,5
4f4c9b75-fddf-4c3f-a6c4-f82137d10c70,"Long term user, New update ruined the experience",1
107a6926-113a-4970-ba1f-0c29d36e36fb,Fine,4
39c78382-dd50-4e99-b6d2-200d45d72bdc,Good,5
916f9216-4370-4a22-b3e1-575133345c39,Delete the app from the Play Store 😑,1
14d44040-1b89-4854-8a4a-82b5a4c13ec8,The widget feels like it was created by a 10-year-old. It's basic and doesn't reflect the actual design language of Spotify.,3
1a3d494b-efbe-486c-b919-6a7e9e740494,Super app I really like it,5
26f1f89e-3dfc-4a1f-a19e-cf99e13e381a,I am deleting this app because I can't even move song forward and I have installed gaana,1
80d7eaa1-21ca-491e-8274-d51ef8753192,All time subscribe n all cheap,1
d1fac3b6-b4d9-4fb6-85a1-d1780e720f52,Good service,5
2c8b9547-e854-4910-acc0-50b3d36f2249,Htvinhkb,5
34a4a0ab-f78e-416f-aeb4-dba644364bc1,Why Spotify Can't Repeat the song,2
ae5d71ba-b4af-49b7-bf68-7e00c79aa188,It'd be really cool if there was a premium plan for friends :),3
8850588d-1db6-4b83-932a-a74bdb5a9db3,It was quite good in the begning 👍🏻 But now there are much ads and now the music can't be change and ads can't be skip,1
f9de7d11-c717-402a-ad8c-ce12a6607218,Fail app,1
248ca78e-888b-4926-bb3d-1c19303afd7f,Super 😊💯,5
e5652225-2a96-43ed-9555-1ce63c4eefea,"I want to like this app but it will not work. Playback is continuously stopping, usually after an advertisement, sometimes after a song. The counter continues to go up as if the song or advertisement are still playing but the only way to get the music to start again is to completely close and re open the app. And then I have to start the Playlist all over. Infuriating. Tried reinstalling- doesn't work. Customer service is no help.",2
b3a55993-8554-4883-9eba-adc2146669e5,Worst app,1
3e6b6458-e6e1-4eb2-9d48-ead750c2361c,Poor's are more rich than this app's owner always begging for premium like why they have made app free to download then?,1
67821705-958b-4ad8-987b-52c9b12ab36a,Not able to use the app as previous,1
15c095af-f0e4-4de3-961d-24bba7d712d5,"Spotify is a completely dysfunctional, hard to use and limited app when you don't have premium. Not being able to see the next song, having limited skips, not seeing all lyrics etc. Are just a HANDFUL of problems. At this point the Spotify app is almost unusable unless you pay for an (expensive) subscription. The worst part is the app is only getting worse year by year. At this point, who's going to be even using Spotify in the next few years? When the right songs don't even play?",1
c31b4488-54e1-48f0-99ab-1891434b11b0,New updates are bad,1
bf859f05-be12-4ce0-9723-b29497102e7c,Amazing app!,5
2c985461-0713-4ed7-af19-9ae1b6afa26a,"Since last update, the local files have completely broke. Local files I've downloaded from my pc on my phone just keeps duplicating on my phone, and I can't listen to the files. Works once when I download it. Then just grays out and becomes unplayable. Pretty annoying, pls fix this.",2
421a9d29-2715-43ff-ac4e-e8dfb13c7970,"Used Spotify since it was still in beta (and free, tehe). Always loved it. Listening several hours daily. I also really like the small extra things like Discover Weekly and the yearly Wrapped, etc.",5
9bdb718f-9aa8-4189-b48e-44f24b704e05,Very nice,5
a08f5e9f-9102-4ed9-8383-ad0a4296e30f,I'm on the verge on uninstalling. Always problem with connection while streaming YouTube is just fine. Can't even play downloaded song. Have reinstalled dozens of time. Shame that I use Spotify as my thesis dissertation years ago and we're witnessing its downfall,1
0975aa4b-cee1-495c-964c-0401bcd73034,Thanks Spotify !,5
5a1034d3-db9c-406e-b9ab-54e51ce79b41,STOP ASKING IF I WANT DUO!!!! I WOULD HAVE GOTTEN IT IF I WANTED IT!!!!,1
e222c62f-8763-415d-9508-d8bcccbd569c,Very useable system. However not that cheap.,5
d0acc3c8-67a8-4ee3-bd5a-95134684bae1,🙂👍,5
153e9d25-c42f-47ee-a3a1-5dac976e4148,Worst app,1
f701271b-70bd-4940-9908-ad367a9cb32c,"can't get a song that is not available on Spotify by duke browner crying over you, don't understand why, you would think every song is available come on Spotify you need to try harder.",3
11478f33-37c5-4019-806d-effa0811a91c,Osm,5
2aa7ee0e-3ed8-4b74-b3e3-d803571f47a4,Unable to update and collection is basic,1
5ca56aa4-c525-4a4f-ba67-42117fc44448,Doesn't work with my ford anymore. Songs won't change and it's stuck on a podcast from weeks ago and the buttons won't work when driving in car mode. Fix yourself 😭,1
360e4472-464a-499c-b0d1-e18f9ab1f77f,They made it worse and worse then other with every update,1
b1c68775-fe93-46dd-b42d-0f31fb6d0a99,what ? They ruined Spotify.,1
12e4dd84-dc78-4708-8747-a9d320b7c645,I paid for premium to enjoy some ad free music and this useless app keeps logging me out out of nowhere and when trying to login they constantly have issue you can't login...just want to ask for what are you guys charging me for.,1
fa67d996-ecb6-49ef-8386-51f9912ee44e,Good but after many days it was like mad for premium but overall i will give ooo/100 worst of all the apps oo/100,1
977f86ca-3665-4a5c-8973-c46ea891ef2c,"I use to love Spotify but then it updated and now I can't choose any song I want, Spotify also adds it's own songs to my playlists and they are terrible songs, I dont recommend getting Spotify get something else",1
926f3ca3-e485-49de-bdc2-0c6dffd95e6b,i would like to give you 0 stars only freaking app with lots of adsaas,1
1dccd49a-43ae-4cee-b828-8cfc40449599,Worst app,1
be3e156c-c6c7-4bd7-a2e5-aaca3e58cabd,Great app,5
1f838fde-31ef-4ffd-a456-b995a55cd732,So bad too much ad more ad less song,1
1549cd01-c46a-4f71-bbe1-3bd605bf6b2a,Spotify doesn't show lyrics and I want to know why it's happening,2
d5bca4d8-2a10-49cd-82a7-fee31b67c155,Good,5
a7adce69-2352-48da-a5e8-ff0356d9da8b,"Tell your PM's I uninstalled the app because they wouldn't stop incessently using my notifications drawer as an advertising billboard for Premium. Notifications are for UI, not spam.",1
9d1ce83e-9484-481b-b91c-5e631467714b,Music will randomly stop playing while my phone is locked no other apps open. Getting quite annoying since I pay for premium I have to keep taking my phone out at work to turn my music back on. Idk why it's doing this when it's never done it before but I'm over it.,1
627d6dbc-5ee2-4614-a1c3-d1b1c34de177,First time I view 2.2 rating app 😂,1
0f187f50-fa67-425f-80a9-48184f88ef9a,too many adds spotify,1
fda06ad1-accf-46d3-9b1d-03cbd58b3e7e,Nice,1
5ef264f7-1749-432f-ae4d-2bfbf50d851f,That's great,5
b95331ea-16d1-4c32-acac-ce352730e41a,"Had spotify permium and not all the music i want is on there but then i went on to free and the absolute bs they pull with the ads doesnt make me want premium back, it makes me regret giving them money in the first place. The same ad back to back to back 3 times in a row? Really? And you cant actually listen to the songs you want, you can listen to a demo, so why am i listening to ads then? All aspects of it are listening to something you dont want to listen to. Not a great business model",2
899acb12-f711-49f7-bc21-b3a0384fddf3,"What's going on!? Why is the app suddenly unusable? I'm constantly struggling to play spotify on any echo via the app, echo works fine but the app doesn't recognise that a song is playing so I can't change it unless I ask alexa. It's just a loading screen for every song I've downloaded when I try to listen offline on my phone. It also suddenly goes silent partway through a song at random times. Why am I paying for a service that doesn't deliver!?!? Sort it out!",1
ce1af196-84e2-43f0-bd9d-3dbbdad0ac2a,Everything was fine until they introduced smart shuffle as a only choice for free users. You cannot simply shuffle the playlist or even play in the order as a free user. You have to purchase premium for this.,1
375c0b18-c35c-4998-bd60-4aa962d0dcea,I got a very bad experience. This app has problems. The song stops midway. The app closes. What is this man!? I don't recommend this app.,1
6b48dadf-61e3-4f90-931e-4fbbb3ed2d62,I love Spotify soo much,1
113d4d44-4eed-437d-96f6-4bf69174f065,Good,5
9d0dd75c-42bb-4a0c-9edd-e904e54638dc,I had to give 1 as I could not give a 0 star So to describe my experience with new features I would like to only one word Trash,1
5722b104-8de6-44a1-9a2a-8539aec70687,Spotify is a good and i like to listen it every day,5
f21091a9-3927-4db1-9b13-cd19ec3208fc,Very bad music aplication 😡😡😡😡😡😡😡😡,1
fc2dd883-5a19-4daf-9e6a-0796d8fe172f,Good,5
a839b83f-f39d-4ad5-84bf-ebb12c477949,This app causes Mental pain for music lovers.... couldn't move forward or backward..... couldn't make a playlists... they ask premium for everything....I used to love this app ..but now I don't even recommend this app to anyone...,1
fb325111-fd25-42a2-9cc0-b3b649904c3d,pretty good but LYRICS WON'T LOAD FOR MAJORITY SONGS!,3
6181862e-8483-4aa4-ac9e-444cb203f43b,Nice supper WØW,5
e39c64bb-3903-4b24-8429-58b234860474,App is gud but this premium issue is very badc,3
e89c1121-00aa-4018-9584-ab3284a546d5,Overall it's good but there are no lyrics in any song,4
978487ac-4156-4971-a019-dddfe7447546,Shavej,5
3f993a62-254d-4d15-8200-692154746164,Worst app ever seen 🤮,1
f6188391-27b1-4e7f-9f9d-97cb7baa54d0,better,5
feae5de2-fbc6-489b-8e62-3e0f6019c7f7,Wow,5
7b96bab0-7fc5-450f-b2b7-27c41a41ffbe,"I used to like the app but since recently the app is insanely slow. It takes forever to load your playlists, usually more than 10 seconds. Also, if I don't have an internet connection, some my playlists don't load at all! So basically I cannot play any music offline. EDIT: I reinstalled it and it still doesn't work. I don't want Spotify to use mobile data so I deactivated that in the Samsung settings but without internet connection Spotify doesn't load any of the offline music....",1
89a88def-3e83-4f89-848b-5bda635aca6e,Like the app. Love the fact that it has a sleep timer so that I can listen to a podcast and then have it turn off while I'm asleep. Wish you could just block explicit songs and NOT podcasts like you can with Amazon music... Would prefer not too have to keep toggling the button each time I want to switch between podcasts and music like I can with Amazon Music. Will be using that while I've got Prime. Developer did not read review properly.,3
a44641b3-c7b1-4c94-bb24-7de0f8238052,Here comes your DOWNFALL SPOTIFY!!!!!! YOU'RE GOING MAD BLIND AFTER MONEY,1
d0a1948f-eede-466f-aae2-6f30325d9752,Unusable since the last update.,1
d2a73902-1de0-4134-b6a2-63db2aa78a08,was good but now become worse,1
214c46f8-b65d-4344-b339-a864f8589492,Don't mind with the ad but why should I listen to some songs that not on my playlists.,3
5c9928a8-b330-48ed-b8be-7b237a97a26a,NICE APP BUT CANT DOWNLOAD ANY SONG .,4
0c16201c-fe4f-4990-a3cc-76291d381888,NICE!!,5
d3da849d-a4cd-435e-9b8a-014739a7d09e,Nice,5
6145fb2a-598d-40d6-b4bc-e24c8f0ffcb1,Great choice,4
e89b5d0e-be37-4a49-a5ce-009a41185c6f,👎👎👎👎👎👎👎👎👎👎👎👎,1
025732ae-b938-416b-b649-86ad17f1e5e9,"We cant select any song , spotify only gives their choice song to listen",1
fe27fc6c-cd6b-4e82-84f2-c4919d9ed1dd,uninstalling the app after the recent update which needs premium for fundamental functions as well. honestly the premium subscription model is not going to work for music apps. highly disappointed.,1
410e389a-538e-412d-a390-d5d49763b11c,Best music app,5
2720ecfa-68b3-4eaf-a426-481d44e95550,Enjoy it,5
cd137aec-4ece-4eee-ac2e-1448e5031622,Spotify very bad music app,1
0e97739a-9484-48e2-b6e4-ad38ee8b58c2,So over the interruption to music by constant pauses for no reason. On both Mobile data or wifi the problem remains no matter what i do.,1
e524116b-4705-4cff-a574-3506458b631d,Happy,5
6089345a-c6de-4dd6-9885-6132d5c7426c,Trash,1
8dd476f4-484c-4ae4-8f5a-bd9a234ea1c9,Bad,1
7f17c3a5-2ba2-4869-8599-f16fb0b2415e,Worst Pls Don't Download,1
14043306-d2b8-44c5-89d0-67dfe3653180,This app is bad since the new update it plays random songs until you get premium. Verry disappointed.,1
a708303e-c1f8-443a-9ed1-4a1176b8d3ca,Worst update,1
1383fff1-b149-4ef8-b241-efd8225841aa,"I love Spotify method and the way the app system is, but i hace a complain is that some song lyrics can't load in my spotify",4
57cb7997-87ce-4ebc-b052-ec7225125089,worst app,1
349a5d3e-c040-4849-8cfe-a4f74ab3fabf,Became the worst from the best😥,1
98b274dd-2fe3-49eb-be55-eefe902dfbcc,Farze app hai dawanload kiye hue Gane show ni hore,1
ca5b6693-e026-4637-bfe9-c4ed5b1906b8,Useless app,1
2c704fd6-a52f-4784-965a-18144e615fa4,op,5
51faf2f5-2502-45d8-a258-22eb1bc8a280,Good music player,5
3bacdebd-8ea8-4ea1-9ec8-82aac1a28b23,Can't play my songs or can't move forward worst music app ever,1
39c183f4-20f1-47e8-bc2f-98648aa81c0e,1 start for,1
a3efddbb-b864-428d-a0d0-60d34b80271c,This app is really a very good in older version but in new versions this app is a very bad experience i cant even move the song is very bad much time i ant even see the lyrics of the song this app is very a bad experience Please solve this problem in new updates,1
4db38a26-8832-450c-89ee-c4d44b10ea6b,"The mobile app sucks. I can cope with the ads, but I can't even view the queue. Also, there's no lyrics for many popular songs and 50% of the time they don't even work. I can't even move my song forwards or backwards.",2
0dbd0604-de26-4eb3-bf70-de7df890c68f,Everything is paid! You don't have control over your library. Worst app in the world,1
998f4d65-9904-4dd7-adae-d38ca1a55c49,I'd give a higher rating if you guys knew how to shuffle my play list better. I'm sure I'm not the only one. I'm even paying you guys.,2
8e986a92-5b33-4a4d-abb0-3fc04246e7bc,It asks premium every time when I choose a song,1
f7d49557-36ec-4cb5-ae87-67018a084578,Noob it is not worthy,1
4450186a-1493-4d40-a383-f22ea9583385,Always there when I need them t he most,5
7f61b867-d556-4580-961f-9c659edf1cca,I love itttt 🤧😍 perfect 🤧,5
c65c2098-9b84-4e74-a084-a53b882a5bfa,There is not even a service for non premium users worst app for me now,1
6d18d1d8-45a2-46f8-a259-4f4cb61a428e,Spotify is very nice app I liked very much.,5
f124b324-686c-4098-a1b2-cd02851836b1,There are so many ad,1
72f92252-1f90-48be-a5ed-a143b49485aa,👍🙂👍,5
f4dc13bc-0656-4164-892b-827e167ab652,Worst app to listen to music. Won't even let you choose which music to play. you can't even skip a part of any music,1
90adab09-be39-409d-b534-1a2debe53ab3,"I love spotity, but sometimes it acts like I don't have internet which is annoying, but its no problem because it doesn't anymore.",5
3fe19488-ae1a-4d5a-867c-5aff220fc0ec,Awful awful awful,1
f83b7e3b-f37d-439f-b265-dfae79b820ce,Love the music and sports talk shows.,5
ed333bc2-1603-47c4-b540-4328980ffeb9,Nice👍👏 app,5
a5cdad0a-5b78-4fad-bc65-fdb2cba3c749,Love it,5
52907c89-1d42-47aa-8255-dae3242a3227,Nive,5
43834366-cedc-4841-873f-2329c09d87a0,"I really like the app and all, but when I go on a song, ITS A COMPLETLEY DIFFERENT ONE! I liked it more when you could see what the next song is gonna be oh and the ads are unbareable! 1 star",1
a45e5ba7-61f2-459b-8e34-2f3bcc72b09e,Lyrics & music y'all,5
b058e7a0-6e6b-49c8-8f92-e9fec902a1a9,Good,5
adee6537-9bcd-42a9-9232-d0ffd8b210ad,Bakwaas,1
7185febf-0a28-4986-b5af-0487a8bd2622,My favorite Music app,5
f4a2e940-2d3f-44a9-8b8d-42eb668df59d,Content with the app and all it provides. The history of the bands and individuals of the bands is great for a better connection to the music I listen to.,5
0d8b3f70-f4ca-46a7-bbff-97440ce909a8,Best!,5
61e136de-d806-4ca2-871b-135f4cd483cb,"This used to be my go to place during times of distress,sadness,happiness,excitement or simply when I was elated due to the party mood. But recently the updated version is so disgusting as they have restricted the minimalistic features like song shuffle, choosing a song, song repeat which makes it very tiring and exhausting to keep on listening. This was my favourite app where I always encouraged more of my friends to use this and now I feel its of no use. So disappointed !",1
0d81af21-9169-4e98-a7a4-4dc2d27033bd,I used to type my favourite song but it's play another song very bad,1
842a9d9e-9482-4404-8cd6-800215a81aa3,Good but too damn many ads.,3
2e2524fa-2c26-4ffb-8cb6-358e7a2fae54,Nice song app my favourite song is song,5
57217b3c-470f-4235-a812-d1d82e7ee78e,"The worst app I can say for sure, I don't want to say anything because everybody already knows the horrible problem with this app, They are always like begging to take the premium, u can't even skip the songs.",1
7cfb7d88-e9d9-4504-8d4b-a6b76ce28ef2,Great,5
4c938670-1748-4f3b-9985-25cd39b468f5,Great app for music highly recommended,5
ccc20ea8-464b-4902-8420-405df5da1242,@1A,1
c2a5a325-6483-4234-ad35-af41e72dc952,Excellent used this too post music on Facebook,5
7f2ace15-2f36-4363-bd4b-75bd02ab7c79,Removed all the basic features from free account. Would Rather use YouTube. Spotify is trying to leave India by simply forcing people to move on to other apps. Won't even buy the premium pack of given at discount.,1
66b7fc22-f793-4ac9-9e72-a8c19b73d094,Now I hate this app because I don't have any control anymore,1
c425f584-9998-40ee-909f-89b0bb1c4b68,Cancel monthly premium Rs.119/ On SPOTIFY INDIA From my Credit Card-15th every month. Sir,5
3b2d8853-a811-4ab2-bf73-72f4c43cd753,"Spotify is fantastic, algorithms like no other that perfectly tailor your music selection to your tastes. Created an amazing playlist in just 15 mins full of hits!! So easy and simple.",5
f4feddc6-248d-4d55-b694-416ec54be698,Apparently giving 3 to 4 adds between each song wasn't enough. The company is apparantly short of cash that u need to pay now in order to play songs in order. The people who passed this decision while sober have my respects,1
a12e9f68-a5ed-4fbe-bd9c-98b759ebb995,Trash,1
fd4ff760-632a-4918-aa3f-576817dce7ef,its ok,5
e88ab7ae-bff7-4d4c-a2f7-564657773d05,Pls stop ads and I can't able toh move my song,1
27c934b9-5de9-4ec6-ba4a-132e0bee19af,😠😠😠😠😠,1
9571c9de-ab47-41e7-966a-8a14ae65d55d,Uninstall app for non premium user,1
26084aa0-f73d-4d52-8909-0feefb34c102,"I don't know what's wrong with Spotify again. I have a good internet connection and when I log into Spotify, it always says I'm currently offline on both my laptop and phone. I tried updating both but to no avail I am getting tired of these problems 😩",2
23182a70-ad75-499b-8f80-fb07f7a38998,love it 9,5
c5fcd984-bd86-4930-8b23-e9eaf2355582,Trash because it won't let you listen you're music in order you have to pay,1
2c21affb-bf84-4c2d-bd29-d9e42939ca84,Lll bllccllllll culugg,2
2690ede2-2827-44db-b95c-f453b1520d5a,Helpful instructive and entertaining,5
ab83d082-0b3a-452e-938d-2a5b05a9a0a8,Excellent application,5
cc1ee0ea-05fa-4135-97c3-2837a66e0842,It was well and good until they started to be too annoying for restriction for free users just they think abt profit Atleast basic features could have been kept But noo Absolutely disappointed Deleting spotify and switching to other sources,1
c02df860-8871-4d86-ab3d-16d2bb3b28df,"Although a bit overpriced, the song selection and sound quality is phenomenal. Waiting for Spotify DJ to roll out in India!",5
c63bf96f-344d-4d11-8bda-7ebe09dc6fd6,"Old spotify was better. Can't skip, loop or play in order. Smart shuffle shuffles songs badly. Don't recommend this version at all",1
9e4e98c2-22c4-440e-9062-9bbabc6b4efb,Not updated,1
df33f8d5-87a6-4fc5-8a9e-d1737d53543c,వరస్ట్ ఆఫ్,1
aa3f794f-5892-436a-a122-6af74b487745,Worst app of my life,1
9ee379ac-a7cb-4f90-bd6f-a575035f65a4,Cool 😎✌️,5
bff076b9-05a9-4e47-9814-dd18bf656945,Nice new songs 😃,5
4a45ee31-2cfb-4c60-b21f-8a1eb9c1779f,Nice,5
85f270ee-45fe-44ab-97cf-5f9ffd86ff3b,Best,5
36cdda9b-3e9a-4b3a-8b48-72df714bf916,I LOVEE MUSICCCC,5
76715320-4499-4484-935e-516acdf3def8,management Jobs Fix Bug 🇿🇦 Jobs R1000 🇺🇸 Jobs $1000 🇬🇧 Jobs $1000 🇨🇳 Jobs $1000 world Jobs $1000,5
3f50c1d5-12d8-46d9-97c2-d3754e0ba9c0,👍👍👍👍👍👍👍👍,5
e3b4ef5b-5704-4709-8e33-5377f0de6864,They removed absolutely everything,1
04c8c134-2f4b-4284-a8f0-2f1cfadd7147,Would have been 5 but it crashes all the time,2
24ed36c2-7f2f-43e9-95f2-171eea6afdfc,Worst ..... I'm gonna delete this app😤😤,1
72f8c39d-910b-42cf-bea0-f51ee7fed951,Good,3
f73cf332-38f1-45d8-a28a-416a12c68b56,Update sucks,1
04efeefc-a9b0-44c4-93a7-80f99fe22cd9,Nice,5
a3a45136-f447-4faf-95e7-e197747a46db,This aap became useless,1
350b42ec-f188-492a-8194-1a3fa39e8b8f,✌️✌️✌️♥️♥️♥️♥️♥️😘😍😍😍,5
2a933b20-664f-4995-8263-0f4fc89a4277,Cash grab,1
6d33de5a-455d-4a2a-af41-dcfbcb348ce7,Super ❤‍🩹👀😘👍,5
06d8bdad-50fe-458e-8ace-19ef4e446b30,Superb,4
4edab655-9502-4ea6-83ad-0f6d4701a08c,Have a premium family account also have it installed in my car as an app which worked well until just before Christmas. Doesn't work at all now in the car. It just spins. Tried uninstall and reinstall to no avail. Fed up now. Thinking about cancelling and moving to something else. Very poor that we've waited months for a fix for this.,1
4463e8d5-d082-476a-a004-2d6611ca8f63,Worst!!!,1
84bb977a-e4f8-4ef3-9711-6908ee2f5184,Good app but same songs in too many playlists🤷‍♂️,4
8301b810-0976-41f4-84d3-683d462c9b3d,Very good app,3
39e642a0-8427-46c4-9e8c-092e4976c29e,Love,5
7be2c779-6d39-4303-b6bc-c3aa476444d4,Super bad. Lot of ads and why mix music and podcast.,2
dbfc66e7-8822-4f9c-b580-d2af3954a34f,Amazing,5
47bce59f-7d53-4881-bb02-09238ccd3a79,❤️❤️❤️❤️❤️,5
258a309d-ec6f-4c67-ae0c-67b196a085e5,"My app has crashed since yesterday night,it's not opening and this is annoying 😭😔",3
fd364f09-1ba7-45b9-97ee-731c858608b4,"I can't understand Spotify right now?..🥹,",3
f2421d11-315f-4a2e-b656-f3f4a39515ee,Enjoying it,5
5c96bf40-22d1-4bf0-bd09-63233cf79507,Best app ever,5
3acb5a02-3837-411d-9aab-56d3e426af6c,I love it,4
f8c61f0b-ce72-401a-8742-ab1e3160c4a2,Cool,2
d732739d-8480-4f2b-9c4c-3dfc494b7ad4,Now Spotify has becomed irritating ......for everything you have to take premium ...( i request you to remove these things),1
cb9be89d-1e7d-4d8d-8517-d0d215359c04,Worst app,1
37bfe9cc-530b-4c5d-bdfb-8954d0e8fc13,Wow,4
bbbcda17-17b0-4535-8de5-dae70975f19e,So cute this app 💗😍,5
7c466e53-c5bb-43d3-b1e9-4f9ee21b174e,Very good app,5
7b31449f-97ad-44a4-aa87-5ab57ab08cc9,"I have been using spotify more than 1 years now you really force me to uninstall thanks alot. Latest version really disappoint us .Ads are ok for me but i can't play song whatever i want,i can't skip,repeat,play in order .what is the used of listening when you dont even want to listen that song?I recommend you guys to install Jio savaan instead of this Greedy app. I wish i could write review without giving a single star.",1
4d5358be-f5af-46fd-89a4-d6d3bdbcf2ba,Working good so far,4
f0463cd3-e7eb-4d80-9967-422e9ace2d5c,Where else are you gonna listen to music?,5
727cdffa-f755-4c16-85b1-37089587c2b1,Not bad I will give it a go .,4
637dfc2b-619c-4f44-8eec-7dfec6afe45d,Peak 🗣️🗣️🗣️,5
73ba5a0f-5ba3-4b48-aa05-bd8c0550d7e7,Super music app nd .....awesome 👌,5
98bdb02d-bfd3-4225-b92c-1c4635aad881,I bought premium xD,5
c62e7157-7da4-4700-aa28-462811ad2531,Spotify has always been a buggy app but since I got my S24 Ultra it's been especially bad. The main thing I use it for is streaming to Nest Speakers and for some reason it only finds them occasionally now. What was once mostly functional is now barely so,2
24d037be-868a-41c4-aabe-0a98da5605e6,Good,5
6118b736-c100-492e-9406-1df94031548f,"Pay for this app love it til today suddenly it don't function enough to even be able to use it , app won't load no matter what ya do , songs don't play when playing ,any thing tap shuts music off in app , nothing loading or takes half day to load playlist and music stops if try , not my settings , data , signal not caches , updated , installed , as if right now it's uninstallkng it's self without me even touching phone ...worthless and pay for it not cheapest either",1
1c428865-fcf6-4e17-b28f-d7bb84c9e3cc,"I'm having the same issue as many other users due to the new Samsung update. The music will randomly stop, the buttons to change the song from the lock screen and widgets no longer work, and I can't use any other bluetooth connection (headphones and car speaker) to change songs. Please fix these issues",5
852f4466-eef8-49f5-acc1-c90a1417dc60,The worst app ever. I recently changed my device and my account is linked to my mobile number. But I am not able to login using my phone number. I even have the premium subscription on it. My money's wasted.,1
03e3c0ae-bc89-41d9-bfce-321860ee4347,Not worth recharge recharge recharge 🤦🏻😤,1
b17aee5c-0f7b-4e40-8982-882eec46f49b,"Every time opening up the app will shown briefly as offline and the whole app refreshed, annoying indeed",1
165c1401-c003-41a3-af79-04cb2deaecd8,Phenomenal.. Any music you can think-you'll find on Spotify,5
cafabae7-04bd-4adf-a252-c1a154268767,The best selection of music & the widest collection o9f music!,5
a2d92940-acf4-4e3f-a841-6fc2cdeee26f,Loved the premium version ... And its very decent.,5
842031e3-bcbb-4859-afd1-501eb4368240,worst app,1
5e5b7caf-2c40-4386-82ec-a35681828577,"I've been a Spotify premium subscriber for over 6 years, and I love the service, but the user interface has gotten so bad over the years that I'm thinking of switching to Amazon music. You can't find anything, ever, it is so congested with content with no order whatsoever. You can never find Discover Weekly or queue up a playlist, and now they changed the method for liking songs. They overcomplicated it when it could be simple, seamless, and minimal. What are you guys doing over there, Spotify?",2
